tx_id,tx_name,tx_chrom,tx_start,tx_end
4227,Os10g0416200,10,14560623,14561660
4228,Os10g0416500,10,14590045,14591113
4229,Os10g0416800,10,14602523,14603656
4230,Os10g0417600,10,14640044,14643338
4231,Os10g0417800,10,14657778,14659426
4232,Os10g0418000,10,14678198,14679366
4233,Os10g0418100,10,14681998,14683500
4234,Os10g0418300,10,14693332,14694231
4235,Os10g0418900,10,14717787,14718330
4236,Os10g0419100,10,14731536,14736612
4237,Os10g0419200,10,14739603,14743222
4238,Os10g0419300,10,14746825,14749829
4239,Os10g0419400,10,14751991,14754323
4240,Os10g0419500,10,14757127,14759763
4241,Os10g0419600,10,14763501,14765095
4242,Os10g0420000,10,14776502,14779007
4243,Os10g0420200,10,14784731,14786800
4244,Os10g0420400,10,14798144,14800301
4245,Os10g0420900,10,14831464,14839348
4246,Os10g0421500,10,14869094,14872480
4247,Os10g0421800,10,14897744,14900931
4248,Os10g0422000,10,14904210,14906150
4249,Os10g0422200,10,14921925,14925034
4250,Os10g0422300,10,14926013,14928966
4251,Os10g0422500,10,14944271,14949000
4252,Os10g0422600,10,14960588,14962880
4253,Os10g0422700,10,14974639,14976372
4254,Os10g0422800,10,14979873,14980665
4255,Os10g0423000,10,14983512,14986232
4256,Os10g0423300,10,15003427,15004575
4257,Os10g0423800,10,15019919,15021149
4258,Os10g0423900,10,15025823,15026947
4259,Os10g0424100,10,15036436,15037117
4260,Os10g0425400,10,15102268,15103528
4261,Os10g0425700,10,15124409,15125348
4262,Os10g0425900,10,15138433,15140103
4263,Os10g0426600,10,15169318,15170883
4264,Os10g0426700,10,15169366,15170899
4265,Os10g0427100,10,15186321,15191640
4266,Os10g0427300,10,15199437,15202163
4267,Os10g0427600,10,15213689,15215127
4268,Os10g0427700,10,15218050,15220523
4269,Os10g0427900,10,15220656,15223120
4270,Os10g0428200,10,15229455,15234593
4271,Os10g0428500,10,15245010,15246475
4272,Os10g0428900,10,15255885,15261528
4273,Os10g0429300,10,15268589,15269703
4274,Os10g0430200,10,15303901,15309302
4275,Os10g0430600,10,15326689,15330337
4276,Os10g0430700,10,15330610,15336096
4277,Os10g0430800,10,15338211,15341263
4278,Os10g0430900,10,15341888,15350754
4279,Os10g0431000,10,15360545,15364889
4280,Os10g0431100,10,15360654,15361100
4281,Os10g0431900,10,15402601,15405799
4282,Os10g0432200,10,15418591,15423464
4283,Os10g0432300,10,15424832,15427433
4284,Os10g0432400,10,15428319,15431629
4285,Os10g0433700,10,15452553,15455950
4286,Os10g0434300,10,15468394,15471167
4287,Os10g0435400,10,15514723,15519165
4288,Os10g0436800,10,15601210,15604281
4289,Os10g0436900,10,15614210,15616103
4290,Os10g0437000,10,15621355,15624666
4291,Os10g0437100,10,15629460,15635858
4292,Os10g0437200,10,15637609,15644444
4293,Os10g0437500,10,15663637,15664570
4294,Os10g0437600,10,15673243,15681075
4295,Os10g0437700,10,15681535,15683594
4296,Os10g0437900,10,15688756,15689850
4297,Os10g0438000,10,15690227,15692941
4298,Os10g0438100,10,15695559,15696486
4299,Os10g0438500,10,15730621,15733992
4300,Os10g0438600,10,15734082,15736908
4301,Os10g0438700,10,15737591,15739379
4302,Os10g0438800,10,15741865,15742477
4303,Os10g0439200,10,15754895,15755880
4304,Os10g0439600,10,15780511,15788001
4305,Os10g0439700,10,15791484,15792467
4306,Os10g0439800,10,15796279,15799887
4307,Os10g0440100,10,15813098,15817788
4308,Os10g0440500,10,15827417,15827923
4309,Os10g0441800,10,15869292,15873541
4310,Os10g0441900,10,15874303,15876563
4311,Os10g0442000,10,15877678,15880050
4312,Os10g0442100,10,15885058,15893140
4313,Os10g0442400,10,15893749,15902924
4314,Os10g0442600,10,15914701,15915920
4315,Os10g0442700,10,15918244,15926032
4316,Os10g0442800,10,15920835,15923994
4317,Os10g0442900,10,15928796,15929268
4318,Os10g0443000,10,15939259,15939828
4319,Os10g0443200,10,15946268,15950066
4320,Os10g0443800,10,15983796,15987983
4321,Os10g0444100,10,15997619,16000815
4322,Os10g0444400,10,16016829,16021344
4323,Os10g0444600,10,16027967,16029114
4324,Os10g0444700,10,16035405,16038231
4325,Os10g0445400,10,16084478,16086689
4326,Os10g0445500,10,16092694,16096748
4327,Os10g0445600,10,16096849,16098550
4328,Os10g0445900,10,16106220,16107411
4329,Os10g0446100,10,16109992,16112105
4330,Os10g0446200,10,16121272,16130919
4331,Os10g0446400,10,16139900,16149934
4332,Os10g0446600,10,16151402,16160073
4333,Os10g0446800,10,16160566,16167904
4334,Os10g0447100,10,16180835,16184929
4335,Os10g0447300,10,16199222,16200871
4336,Os10g0447400,10,16199875,16200854
4337,Os10g0447600,10,16201250,16207856
4338,Os10g0447900,10,16225413,16238841
4339,Os10g0449400,10,16312880,16313481
4340,Os10g0450000,10,16385114,16386762
4341,Os10g0450400,10,16408958,16415735
4342,Os10g0450800,10,16426027,16426928
4343,Os10g0450900,10,16428860,16429924
4344,Os10g0451900,10,16481078,16482112
4345,Os10g0452100,10,16486346,16487160
4346,Os10g0452300,10,16494319,16495128
4347,Os10g0452500,10,16500928,16501740
4348,Os10g0452700,10,16507486,16508277
4349,Os10g0452800,10,16509089,16512835
4350,Os10g0453900,10,16581609,16582365
4351,Os10g0454200,10,16592285,16593089
4352,Os10g0454300,10,16599488,16600321
4353,Os10g0455900,10,16651842,16660227
4354,Os10g0456000,10,16663612,16664794
4355,Os10g0456100,10,16663932,16664717
4356,Os10g0456200,10,16665830,16673464
4357,Os10g0456400,10,16675581,16677869
4358,Os10g0456500,10,16686828,16693490
4359,Os10g0456600,10,16693561,16697503
4360,Os10g0456800,10,16704970,16708495
4361,Os10g0456900,10,16710226,16712552
4362,Os10g0457000,10,16750745,16755164
4363,Os10g0457200,10,16755659,16761229
4364,Os10g0457400,10,16766843,16768987
4365,Os10g0457500,10,16768975,16771729
4366,Os10g0457600,10,16775389,16779538
4367,Os10g0457700,10,16787618,16800247
4368,Os10g0458300,10,16821151,16825037
4369,Os10g0458600,10,16835852,16836882
4370,Os10g0458700,10,16840028,16845770
4371,Os10g0458900,10,16852034,16853554
4372,Os10g0459700,10,16896684,16898801
4373,Os10g0459900,10,16909037,16910582
4374,Os10g0460500,10,16938371,16943415
4375,Os10g0460800,10,16947073,16947687
4376,Os10g0460900,10,16951041,16956952
4377,Os10g0461100,10,16961640,16976831
4378,Os10g0461400,10,16981514,16983032
4379,Os10g0462100,10,17005371,17005938
4380,Os10g0462200,10,17006001,17006724
4381,Os10g0462300,10,17007682,17010916
4382,Os10g0462600,10,17028165,17035140
4383,Os10g0462800,10,17045515,17047559
4384,Os10g0462900,10,17048051,17053406
4385,Os10g0463100,10,17063082,17066593
4386,Os10g0463200,10,17070925,17072455
4387,Os10g0463300,10,17074150,17075296
4388,Os10g0463600,10,17089205,17089666
4389,Os10g0463800,10,17112008,17115350
4390,Os10g0463900,10,17116339,17116723
4391,Os10g0464000,10,17117290,17119815
4392,Os10g0464100,10,17120644,17124734
4393,Os10g0464400,10,17133478,17137843
4394,Os10g0464500,10,17140936,17145821
4395,Os10g0465000,10,17158115,17163197
4396,Os10g0465700,10,17180759,17183189
4397,Os10g0465800,10,17184397,17184789
4398,Os10g0465900,10,17186500,17190028
4399,Os10g0466000,10,17192343,17195661
4400,Os10g0466100,10,17198438,17200621
4401,Os10g0466200,10,17201518,17203079
4402,Os10g0466300,10,17203587,17210619
4403,Os10g0466500,10,17221688,17224614
4404,Os10g0466700,10,17227374,17229369
4405,Os10g0466800,10,17236433,17237309
4406,Os10g0467000,10,17243714,17244600
4407,Os10g0467200,10,17250766,17255582
4408,Os10g0467600,10,17258200,17261223
4409,Os10g0467800,10,17262050,17266561
4410,Os10g0467900,10,17267138,17273224
4411,Os10g0468500,10,17312261,17316877
4412,Os10g0468600,10,17316855,17317789
4413,Os10g0468800,10,17319498,17321082
4414,Os10g0469000,10,17330457,17335301
4415,Os10g0469100,10,17345537,17350070
4416,Os10g0469600,10,17357738,17361914
4417,Os10g0469700,10,17365026,17366810
4418,Os10g0469900,10,17374458,17378953
4419,Os10g0470700,10,17415606,17420814
4420,Os10g0470900,10,17431265,17436597
4421,Os10g0471000,10,17439581,17440872
4422,Os10g0471100,10,17448995,17454855
4423,Os10g0471300,10,17471631,17474798
4424,Os10g0471400,10,17484899,17490805
4425,Os10g0471700,10,17499846,17503202
4426,Os10g0472400,10,17544776,17547680
4427,Os10g0472900,10,17564167,17571455
4428,Os10g0473200,10,17581058,17581736
4429,Os10g0473400,10,17584547,17592697
4430,Os10g0473800,10,17600624,17601905
4431,Os10g0474000,10,17616226,17617209
4432,Os10g0474100,10,17619188,17621032
4433,Os10g0474300,10,17646481,17649530
4434,Os10g0474800,10,17673233,17674321
4435,Os10g0474900,10,17622278,17623669
4436,Os10g0475000,10,17684668,17688595
4437,Os10g0475100,10,17682792,17689465
4438,Os10g0475900,10,17722467,17724969
4439,Os10g0476000,10,17726512,17729548
4440,Os10g0476100,10,17732596,17735799
4441,Os10g0476200,10,17735290,17744164
4442,Os10g0476300,10,17739171,17744206
4443,Os10g0476400,10,17746797,17750061
4444,Os10g0476500,10,17751639,17753316
4445,Os10g0476600,10,17755806,17763648
4446,Os10g0476700,10,17766864,17772031
4447,Os10g0476900,10,17773251,17776920
4448,Os10g0477000,10,17778502,17793323
4449,Os10g0477100,10,17794333,17799688
4450,Os10g0477200,10,17800146,17803220
4451,Os10g0477600,10,17849091,17851345
4452,Os10g0477800,10,17857988,17872546
4453,Os10g0478000,10,17888297,17889724
4454,Os10g0478100,10,17905870,17910800
4455,Os10g0478200,10,17913831,17917765
4456,Os10g0478300,10,17923596,17926286
4457,Os10g0478400,10,17938795,17940533
4458,Os10g0478500,10,17949628,17952014
4459,Os10g0478600,10,17960480,17964480
4460,Os10g0478900,10,17967690,17971234
4461,Os10g0479100,10,17974475,17975796
4462,Os10g0479200,10,17980197,17980737
4463,Os10g0479500,10,18000856,18005796
4464,Os10g0479600,10,18006974,18009702
4465,Os10g0479700,10,18011909,18018928
4466,Os10g0479800,10,18038745,18040810
4467,Os10g0479900,10,18051857,18056890
4468,Os10g0480200,10,18085539,18092497
4469,Os10g0480500,10,18102674,18108764
4470,Os10g0481000,10,18129498,18130451
4471,Os10g0481100,10,18141088,18142764
4472,Os10g0481200,10,18144878,18145342
4473,Os10g0481300,10,18145792,18149595
4474,Os10g0481400,10,18150730,18152862
4475,Os10g0482000,10,18190889,18191677
4476,Os10g0482900,10,18231655,18236510
4477,Os10g0483000,10,18240660,18243388
4478,Os10g0483100,10,18244613,18247351
4479,Os10g0483400,10,18258125,18262550
4480,Os10g0483500,10,18270328,18274523
4481,Os10g0483900,10,18285448,18286402
4482,Os10g0484300,10,18297933,18300228
4483,Os10g0484400,10,18301439,18304745
4484,Os10g0484700,10,18311854,18314316
4485,Os10g0484800,10,18316329,18318605
4486,Os10g0484900,10,18318853,18320476
4487,Os10g0485000,10,18321124,18331773
4488,Os10g0485100,10,18332863,18336971
4489,Os10g0485300,10,18343042,18351973
4490,Os10g0485400,10,18353569,18354435
4491,Os10g0485500,10,18357342,18359911
4492,Os10g0485600,10,18360484,18372591
4493,Os10g0485800,10,18375417,18378132
4494,Os10g0485900,10,18382319,18383298
4495,Os10g0486000,10,18386542,18391287
4496,Os10g0486100,10,18390302,18394392
4497,Os10g0486300,10,18403982,18404841
4498,Os10g0486600,10,18411516,18414285
4499,Os10g0486900,10,18420721,18425369
4500,Os10g0487200,10,18432683,18433484
4501,Os10g0487300,10,18434389,18438275
4502,Os10g0487400,10,18438792,18442388
4503,Os10g0487500,10,18446071,18449603
4504,Os10g0487600,10,18451085,18454375
4505,Os10g0487900,10,18471175,18472999
4506,Os10g0488100,10,18475042,18484780
4507,Os10g0488300,10,18486477,18496730
4508,Os10g0488400,10,18505564,18506412
4509,Os10g0488800,10,18532794,18539779
4510,Os10g0488900,10,18541553,18542794
4511,Os10g0489000,10,18545102,18546241
4512,Os10g0489100,10,18548196,18552718
4513,Os10g0489200,10,18552974,18559649
4514,Os10g0489500,10,18572698,18575857
4515,Os10g0489800,10,18588277,18590938
4516,Os10g0489900,10,18591175,18595632
4517,Os10g0490100,10,18598558,18599387
4518,Os10g0490800,10,18635437,18636123
4519,Os10g0490900,10,18637489,18638521
4520,Os10g0491000,10,18640397,18641882
4521,Os10g0491100,10,18642323,18644861
4522,Os10g0491400,10,18656488,18657276
4523,Os10g0491900,10,18667175,18669329
4524,Os10g0492000,10,18670868,18676503
4525,Os10g0492200,10,18682981,18685457
4526,Os10g0492300,10,18687994,18693376
4527,Os10g0492400,10,18697375,18700436
4528,Os10g0492600,10,18701151,18702537
4529,Os10g0492800,10,18703209,18706226
4530,Os10g0492900,10,18707782,18710608
4531,Os10g0493100,10,18718071,18722354
4532,Os10g0493300,10,18723961,18725462
4533,Os10g0493600,10,18733290,18741383
4534,Os10g0493700,10,18745564,18746055
4535,Os10g0493800,10,18747265,18750250
4536,Os10g0493900,10,18752243,18753905
4537,Os10g0494000,10,18754188,18758086
4538,Os10g0494200,10,18773314,18777390
4539,Os10g0494300,10,18784891,18790563
4540,Os10g0494500,10,18794555,18798458
4541,Os10g0494800,10,18798798,18805869
4542,Os10g0495000,10,18813618,18819650
4543,Os10g0495100,10,18823677,18825328
4544,Os10g0495200,10,18832249,18836049
4545,Os10g0495300,10,18837746,18843204
4546,Os10g0495400,10,18845293,18847382
4547,Os10g0495500,10,18852254,18857340
4548,Os10g0495600,10,18857871,18869428
4549,Os10g0495900,10,18869929,18872891
4550,Os10g0496000,10,18873532,18875014
4551,Os10g0496900,10,18900302,18904014
4552,Os10g0497000,10,18906524,18915302
4553,Os10g0497100,10,18917046,18920329
4554,Os10g0497300,10,18935690,18942571
4555,Os10g0497400,10,18946715,18949529
4556,Os10g0497500,10,18955115,18957024
4557,Os10g0497600,10,18970490,18975230
4558,Os10g0497700,10,18976009,18979062
4559,Os10g0497800,10,18981364,18985210
4560,Os10g0497900,10,18986705,18988981
4561,Os10g0498000,10,18989312,18991116
4562,Os10g0498100,10,18994725,18996793
4563,Os10g0498200,10,18998799,19000906
4564,Os10g0498300,10,19002214,19004174
4565,Os10g0498500,10,19005928,19007634
4566,Os10g0498600,10,19009701,19012386
4567,Os10g0498700,10,19015819,19025378
4568,Os10g0498800,10,19031851,19033542
4569,Os10g0498900,10,19033909,19036321
4570,Os10g0499200,10,19045236,19046259
4571,Os10g0499400,10,19054980,19056045
4572,Os10g0499500,10,19056887,19059383
4573,Os10g0499600,10,19062859,19066123
4574,Os10g0499700,10,19066310,19070919
4575,Os10g0499800,10,19066764,19068011
4576,Os10g0500300,10,19077936,19081520
4577,Os10g0500500,10,19084294,19087629
4578,Os10g0500600,10,19092675,19095658
4579,Os10g0500700,10,19096820,19100471
4580,Os10g0501000,10,19104084,19105701
4581,Os10g0501200,10,19108715,19110695
4582,Os10g0501300,10,19112236,19114168
4583,Os10g0501500,10,19129876,19133349
4584,Os10g0501900,10,19146523,19148132
4585,Os10g0502000,10,19148232,19150913
4586,Os10g0502400,10,19159179,19162398
4587,Os10g0502500,10,19166324,19168787
4588,Os10g0502600,10,19171760,19174055
4589,Os10g0502900,10,19190130,19194448
4590,Os10g0503100,10,19198745,19200729
4591,Os10g0503200,10,19201583,19206783
4592,Os10g0503300,10,19214959,19215235
4593,Os10g0503500,10,19218597,19224021
4594,Os10g0503600,10,19230267,19233195
4595,Os10g0503700,10,19236368,19241922
4596,Os10g0503800,10,19244954,19246731
4597,Os10g0504200,10,19255699,19258146
4598,Os10g0504600,10,19279579,19281435
4599,Os10g0504900,10,19303783,19304325
4600,Os10g0505000,10,19307415,19308068
4601,Os10g0505500,10,19330390,19330970
4602,Os10g0505700,10,19335093,19335615
4603,Os10g0505900,10,19346334,19348263
4604,Os10g0506000,10,19350042,19351774
4605,Os10g0506100,10,19352996,19354079
4606,Os10g0506200,10,19356762,19363202
4607,Os10g0506800,10,19374119,19379501
4608,Os10g0506900,10,19379767,19382017
4609,Os10g0507000,10,19389025,19396741
4610,Os10g0507500,10,19413262,19414196
4611,Os10g0507600,10,19415610,19418684
4612,Os10g0507800,10,19431170,19439762
4613,Os10g0508000,10,19449352,19454860
4614,Os10g0508100,10,19462118,19463978
4615,Os10g0508300,10,19471069,19475406
4616,Os10g0508400,10,19512580,19516819
4617,Os10g0508500,10,19517142,19520791
4618,Os10g0508600,10,19525627,19528347
4619,Os10g0508700,10,19530118,19532281
4620,Os10g0508900,10,19539636,19540530
4621,Os10g0509000,10,19543841,19549093
4622,Os10g0509100,10,19555089,19558369
4623,Os10g0509200,10,19561807,19568655
4624,Os10g0509600,10,19583304,19583594
4625,Os10g0509800,10,19594337,19595029
4626,Os10g0509900,10,19598530,19599168
4627,Os10g0510000,10,19606999,19610598
4628,Os10g0510300,10,19616370,19618622
4629,Os10g0510400,10,19621599,19626171
4630,Os10g0510500,10,19631259,19632262
4631,Os10g0510700,10,19640816,19646242
4632,Os10g0511400,10,19677199,19682446
4633,Os10g0511600,10,19687251,19692164
4634,Os10g0511800,10,19706488,19707138
4635,Os10g0511900,10,19711698,19713504
4636,Os10g0512100,10,19715858,19720121
4637,Os10g0512400,10,19728265,19735008
4638,Os10g0512500,10,19747230,19749625
4639,Os10g0512700,10,19751630,19755139
4640,Os10g0512800,10,19756786,19768053
4641,Os10g0513200,10,19778084,19778717
4642,Os10g0513300,10,19801017,19803765
4643,Os10g0513400,10,19804480,19806116
4644,Os10g0513900,10,19810238,19812025
4645,Os10g0514400,10,19828898,19830037
4646,Os10g0514500,10,19837750,19839400
4647,Os10g0514600,10,19840596,19842443
4648,Os10g0515200,10,19858762,19860660
4649,Os10g0515400,10,19864246,19868374
4650,Os10g0515900,10,19881378,19883248
4651,Os10g0516000,10,19881521,19882957
4652,Os10g0516100,10,19894753,19896794
4653,Os10g0516200,10,19899132,19900795
4654,Os10g0516300,10,19908394,19913800
4655,Os10g0516400,10,19915844,19916952
4656,Os10g0516500,10,19929324,19930875
4657,Os10g0516600,10,19954746,19955464
4658,Os10g0516800,10,19962773,19971271
4659,Os10g0516900,10,19971805,19972640
4660,Os10g0517400,10,19997790,20001172
4661,Os10g0517500,10,20001168,20004598
4662,Os10g0517800,10,20011499,20011941
4663,Os10g0518000,10,20022553,20023383
4664,Os10g0518100,10,20024964,20028155
4665,Os10g0518200,10,20028820,20029345
4666,Os10g0518300,10,20031594,20037198
4667,Os10g0518400,10,20037627,20039458
4668,Os10g0518800,10,20060911,20070532
4669,Os10g0518900,10,20070802,20074175
4670,Os10g0519300,10,20082041,20087739
4671,Os10g0519400,10,20082065,20083650
4672,Os10g0519500,10,20087328,20088035
4673,Os10g0519600,10,20091716,20094986
4674,Os10g0519700,10,20095576,20096519
4675,Os10g0520100,10,20108921,20110180
4676,Os10g0520600,10,20135412,20139742
4677,Os10g0520700,10,20140666,20144848
4678,Os10g0521000,10,20154610,20159181
4679,Os10g0521100,10,20160992,20162434
4680,Os10g0521300,10,20166188,20170797
4681,Os10g0521400,10,20175634,20179154
4682,Os10g0521500,10,20181672,20185391
4683,Os10g0521600,10,20185274,20189629
4684,Os10g0521700,10,20196610,20201299
4685,Os10g0521900,10,20207343,20209484
4686,Os10g0522000,10,20210994,20214302
4687,Os10g0522400,10,20252191,20253575
4688,Os10g0522500,10,20257014,20262764
4689,Os10g0522700,10,20271867,20272423
4690,Os10g0522800,10,20278007,20278573
4691,Os10g0522900,10,20281431,20285006
4692,Os10g0523100,10,20295334,20299457
4693,Os10g0523700,10,20345304,20347002
4694,Os10g0523900,10,20355076,20355657
4695,Os10g0524000,10,20361109,20365154
4696,Os10g0524100,10,20365378,20368269
4697,Os10g0524300,10,20374252,20374791
4698,Os10g0524400,10,20377031,20386096
4699,Os10g0524500,10,20377272,20379571
4700,Os10g0524600,10,20389644,20392184
4701,Os10g0524700,10,20394795,20399286
4702,Os10g0525000,10,20412047,20416020
4703,Os10g0525200,10,20426804,20430567
4704,Os10g0525400,10,20432061,20433202
4705,Os10g0525500,10,20434654,20435650
